ch_distance_km,road_highway_frac,road_primary_frac,road_secondary_frac,road_residential_frac,segment_count,turn_count,cpm_slack_min,batch_size,estimated_prep_variance,stage_delay_placed,stage_delay_prep,stage_delay_pickup,stage_delay_transit,stage_delay_delivered,hour_of_day,day_of_week,month,is_weekend,weather_mult,tod_mult,weather_mult,weather_delay_min,weather_cloudy,weather_heavy_rain,weather_rainy,feat_distance_x_weather,feat_transit_x_tod,feat_prep_x_batch,feat_cpm_per_km,ground_truth_eta,is_late
-0.689693318710078,0.009869723157074127,0.892739605513936,-0.5899895379694801,-0.274469830578474,-1.2246658368775993,-0.7875941592103406,0.0,-0.46684520203601804,-0.02096028816809502,-0.6182862154015587,0.18262760078963713,-1.0525066256141975,-0.06008867459819794,1.1476872920398236,-0.9336798628822065,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.7757810221996438,-0.2959278369777034,-0.11356074771809718,0.0,64.157,1
-0.6912180841856642,0.027451737979456835,-0.541022808807671,0.018672708575056117,0.5210261434449844,-1.4220908968572876,-0.7875941592103406,0.0,-1.3649550766434166,0.35072783672470775,-0.05791092966411283,-1.1704349750047343,2.616343204889076,-0.26267432831851734,-0.10648207438989603,-0.5054048042229685,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.7770988788718706,0.1813537583728653,-1.2272176354020377,0.0,79.065,1
-0.12857962369443618,-0.642862577123885,-0.6643374195387977,1.570389254328295,-0.6785312777015006,0.07418324193613976,-0.3135250795426813,0.0,1.3293745471787795,0.21557802078365237,-0.20658192383935345,-0.9262358360952531,-0.8288699802622682,-1.232629882494592,0.3495795134027292,0.06562860732268222,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.12058839227482544,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.2908097668202721,-1.1674263277747476,-0.396113366582039,0.0,77.499,1
-1.351718765200865,-0.642862577123885,0.19579732794896146,1.079680368826256,-1.0226148537672028,-1.0376315695284208,-1.5777092919897728,0.0,-0.46684520203601804,0.816801331915087,0.2737397496498858,0.9924716839078153,-0.34533128760944787,0.14249697912212148,-1.0471090992121856,0.06562860732268222,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.12058839227482544,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-1.3479704282500096,0.09079961831348493,0.4429822894381522,0.0,52.819,1
-1.332867119320893,-0.39891212146332444,-0.8993100360065663,1.11518089496526,-0.07496449106147993,-0.8713788874402623,0.0025209735690916433,0.0,0.4312646725713807,-0.3541835002485913,0.6053904289638844,-0.5225597085101918,-0.49643712906345416,-0.15012674291833977,-0.020970526678778877,0.636662018868333,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-1.3316769275752083,-0.37082223853057433,-0.265967917893193,0.0,45.764,1
0.6228525256829833,-0.1582582935819608,1.3258745068879432,-0.21952437003503497,-1.031453697923019,-0.15441419593507832,0.31856702668086456,0.0,0.4312646725713807,-1.1494037629551217,-0.2866355360875601,-1.3348956195764259,0.2530478445484171,-1.2735562771855655,-1.1041167976862638,0.636662018868333,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,1.018569312366242,-0.7726846443893091,1.018569312366242,0.8034294774744225,-0.5657846941304795,-0.26968955975774705,2.1439977123299805,0.9709181916846321,-1.3053001124516237,-1.0103085542539612,0.0,122.855,1
-0.04651951809926344,4.907559727117065,-0.4324323307011565,-1.8153302788963919,-0.37295980831471176,-1.2454474221386191,-0.9456171857662271,0.0,0.4312646725713807,-0.10363894587062587,-1.3044600346719006,1.4559516822462186,-1.3365856075477296,0.5619925247046008,0.32107566416569006,0.7794203717547455,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.21988511682407955,1.1074060121192166,1.5469353498075733,0.0,93.996,1
0.9553900144039629,-0.14836841024437053,1.7123829882840116,-0.005376034938462609,-1.6716385532085642,0.9574006155294823,-0.9456171857662271,0.0,0.4312646725713807,-0.2833160793607064,-0.5839775244380416,0.7308297493619422,0.7909846401246795,1.7549969299464816,-0.6195513606565994,0.9221787246411582,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,0.646066521980787,2.447079619896196,0.8825085854487282,0.0,137.243,1
-0.7165846370976855,-0.40110987331612236,-0.9901088538583412,1.8051507981507409,-0.7410345328033439,-1.3285737631826984,-1.5777092919897728,0.0,-1.3649550766434166,1.6132758852568019,-0.0007297780582509473,-0.3257053006137732,-0.4541274934563325,-1.271509957451017,-0.07797822515285709,1.2076954304139835,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.7990232216916395,-0.9515091723888002,-0.8402061695641537,0.0,72.474,1
-1.2580149959739444,-0.29671666030822486,-0.8937884862723369,1.774803574193205,-0.8666723890181599,-0.9545052284843416,-0.7875941592103406,0.0,-1.3649550766434166,-2.455433886840255,-1.0299905069637638,-0.8365300299652396,-0.42390632516553134,0.33689735390424597,-0.9901014007381076,1.3504537833003962,-0.9910021092137359,-1.5332442892859515,-0.6276906501302485,1.018569312366242,-0.7726846443893091,1.018569312366242,-0.009844375727993548,-0.5657846941304795,-0.26968955975774705,2.1439977123299805,-1.061132933282299,0.03428838805086398,-1.0742396518554997,0.0,62.752,1
0.6152286983050534,0.5659009419149281,1.8866185576752552,-1.1058923452475862,-1.0472373482012625,-0.10246023278252876,-0.3135250795426813,0.0,-0.46684520203601804,0.33891659991005807,-0.8698832824673507,-0.7044631487182751,-0.7079853070990632,0.7850413757704073,0.26406796569161184,-0.5054048042229685,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,2.9784120053110446,1.5096522380113822,2.9784120053110446,4.011254010442149,-0.5657846941304795,3.7079670451398483,-0.4664184081209929,1.695415887498781,1.3578767209488747,-0.7231894284184809,0.0,237.678,1
1.467711214200853,0.010968599083473004,-0.6772210355853333,-0.5459001748613619,1.2925309690455131,1.3938139060108987,0.6346130797926375,0.0,0.4312646725713807,0.3961958722501186,-0.4467427605839731,-0.03166960274317318,-0.10960617494119816,0.7952729744431508,-0.7335667576047559,-0.3626464513365558,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,1.5096522380113822,-0.28799248293029256,-0.04413869885858352,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,1.2478238395498356,1.369366203005281,0.18383301880334474,0.0,182.405,1
-0.33372988768236855,-0.1461706583915727,-0.9594335775570659,1.7181172501970539,-0.8237408602613384,-0.20636815908762787,0.0025209735690916433,0.0,0.4312646725713807,0.8796203878938779,-1.0528629676061085,-0.28085239754876645,0.3437113494208209,-1.334945869222026,2.6583913016028946,0.06562860732268222,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,-0.12058839227482544,-0.28799248293029256,-0.31273800822221803,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,-0.38700132337760856,-1.2610443297158362,-0.044492329773578004,0.0,79.75,1
-0.7311392166373699,-0.642862577123885,-0.7232339500372462,0.5088090049458209,0.5525934440014709,-0.3622300485452766,0.1605440001249781,0.0,0.4312646725713807,0.5904018722644111,0.17081367675933443,0.9899798559597595,-0.7321622417317042,-1.3901965020548404,-0.19199362210101334,0.35114531309550756,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,1.018569312366242,-0.12058839227482544,1.018569312366242,0.3816330360637583,-0.5657846941304795,-0.26968955975774705,2.1439977123299805,-0.4919027144868423,-1.3115980507640241,1.119966947968728,0.0,92.734,1
0.19938356859978526,0.8153457772074832,-0.7575902594946745,-0.49894786609687286,0.8613216434439084,-0.08167864752150894,0.1605440001249781,0.0,1.3293745471787795,0.1611209023727563,-1.3845136469201071,2.3878953348191376,2.126760278578096,-0.6924014725737402,-1.161124496160342,0.49390366598192026,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.007350777139542506,-0.8218907933376383,3.3997955535093016,0.0,97.865,1
-0.6440889694857338,-0.642862577123885,-0.3121852476001573,0.4612841070500576,0.18199333546831986,-0.2998852927622171,-0.3135250795426813,0.0,0.4312646725713807,-2.007652130079638,-0.503923912189835,-0.108916269132907,-0.16400427786464036,-0.47549158071158,0.23556411645457276,0.636662018868333,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,-0.7726846443893091,-0.28799248293029256,-0.349346308173038,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,-0.6686632357780291,-0.6414633714148126,0.11305216074449878,0.0,68.467,1
1.416007803074165,0.2768965732720119,-0.010340528795608425,-0.2796462288188321,0.16052757108990898,0.4586425692650065,1.2667051860161833,0.0,-0.46684520203601804,-0.9420277112713984,1.4287990120882945,1.1519486725833947,-0.5568794656450567,-1.2183056443527511,-0.5625436621825214,1.2076954304139835,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,1.0441790421452268,-0.8917638656954873,0.5525784567550748,0.0,151.863,1
-0.39139374566816576,-0.642862577123885,1.3982681589589527,-0.5974331966760452,-0.41084056898249555,-0.912942057962302,-0.7875941592103406,0.0,1.3293745471787795,-1.5577798889270469,-1.3959498772412795,-1.1006637924591685,-0.23653508176256346,0.36349951045337897,1.1761911412768626,1.3504537833003962,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,-0.7726846443893091,-0.28799248293029256,-0.34044639732599913,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,-0.43934419429540683,0.05641627941875781,-0.5958980465868464,0.0,71.518,1
0.23500763471120295,-0.46924018075285545,1.3669793771316519,-0.3225904136644015,-0.7814406775156465,-0.2998852927622171,-0.6295711326544542,0.0,-0.46684520203601804,0.33693063973768467,-0.0693471599852852,1.3562785643239812,-0.5508352319868967,1.1472399687855237,-1.2181321946344201,1.3504537833003962,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,0.023439146929750358,0.7083380020267029,0.6929985461298823,0.0,94.786,1
-1.2125492617928353,-0.642862577123885,-0.7919465689521029,1.0876966166640953,-0.014986620004155623,-1.3077921779216786,-0.6295711326544542,0.0,-1.3649550766434166,-2.4883590160138294,-1.007118046321419,0.31967813793271316,0.16238433967601337,-0.5941781253154035,-0.3060090190491696,1.493212136186809,-0.4916506980732133,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-1.2276860556213312,-0.7401878098254153,-0.5445248431570389,0.0,49.429,1
-0.45321605495101563,-0.642862577123885,0.26696396896792013,0.23053068714653172,-0.1595648565528634,-1.0064591916368912,-0.15550205298679481,0.0,1.3293745471787795,0.5334361725831458,0.1822499070805068,-1.0583027173422175,1.546513847394711,-0.9707009564723609,-0.4770321144714041,-1.3619549215414446,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,-0.7726846443893091,-0.28799248293029256,-0.3380730877667888,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,-0.49543696647144975,-1.0533825799556031,-0.5473789100142502,0.0,70.165,1
0.8406167586053089,-0.4153952603593083,1.5485770128352019,0.0673427847333684,-1.4292016849347484,0.7391939702887742,0.7926361063485239,0.0,-0.46684520203601804,0.4675859142359974,-0.4924876818686626,-1.4569951890311668,-0.1277388759156788,-0.029393878579967656,-1.0471090992121856,-1.3619549215414446,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,0.5468678561077337,-0.2703956546301337,-1.2403463429452108,0.0,91.633,1
-0.06495531884953021,0.18129436767530577,1.2847696366442343,-0.7669195795332256,-0.5806726459763927,0.21965433876327853,-0.47154810609856773,0.0,1.3293745471787795,1.18200895519277,1.0857121024531238,-0.781709815108009,-0.22444661444624295,-0.25653536911487146,0.663121855010159,-0.6481631571093811,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,1.018569312366242,-0.7726846443893091,1.018569312366242,0.4918139323501,-0.5657846941304795,-0.26968955975774705,2.1439977123299805,0.22782673627688713,-0.45933380400214935,-0.2305774888637701,0.0,103.495,1
-0.7444462607879385,0.3263459899599634,-0.9901088538583412,0.8328944532470507,-0.0869600652729445,-0.8609880948097524,0.476590053236751,0.0,1.3293745471787795,-0.8554816574437172,-0.7555209792556271,-1.108139276303336,0.16842857333417374,-0.6166876423954392,-0.3060090190491696,-0.3626464513365558,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.8231040572477794,-0.21618232077879412,-0.6044602471584809,0.0,71.103,1
0.016411711529467226,0.5966694678540979,-0.9901088538583412,0.8746934598300714,-0.28772809681219846,-0.8921604727012821,0.6346130797926375,0.0,0.4312646725713807,-0.2342942203689386,0.10219629483230043,-1.0607945452902734,-0.04311960470143517,-1.1835182088654237,-0.16348977286397423,-0.21988809845014312,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.16549357780672896,-0.8526996267037058,-0.7591506708193462,0.0,93.481,1
-0.9784284537687693,-0.642862577123885,-0.9901088538583412,0.28836218940523173,1.0702971731278486,-0.43496559695884596,0.0025209735690916433,0.0,0.4312646725713807,-0.028381507759596743,-0.34381668769342194,-1.3000100283036429,-0.9981085226907552,1.0428776623235407,-0.3915205667602869,0.06562860732268222,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.12058839227482544,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-1.025335153858545,0.9146380353950657,-0.978343005453192,0.0,62.648,1
0.27728522289790564,-0.642862577123885,0.07125570616578371,1.1672865059112174,-0.9910475532107166,0.7288031776582643,0.476590053236751,0.0,1.3293745471787795,-0.46372488238797577,0.10219629483230043,2.522454044014158,0.8816481449970835,0.074968427882015,-0.9615975515010685,0.35114531309550756,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,1.018569312366242,-0.12058839227482544,1.018569312366242,0.848344360882479,-0.5657846941304795,-0.26968955975774705,2.1439977123299805,0.5975693964428496,0.029011737032366456,3.5539151637987243,0.0,147.466,1
0.9395878994751625,-0.025294306487691362,-0.11709049032404642,0.04558439774494645,0.08476604975434178,0.5002057397870462,1.2667051860161833,0.0,-0.46684520203601804,0.9169355342905945,2.458059740993808,0.13029921388046234,-0.8228257466041079,0.6151968378028668,-0.6480552098936385,0.636662018868333,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,0.632408734650439,0.26578017466882903,-0.14952199011896244,0.0,112.611,1
-0.09309417262625352,-0.642862577123885,0.722798574804871,-0.7909683230467444,0.49766634103318425,0.21965433876327853,0.7926361063485239,0.0,-1.3649550766434166,-0.19060309657670252,-0.09221962062762995,-0.741840567939114,-1.040418158297877,0.20797921062767932,-0.7050629083677168,0.9221787246411582,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,1.5096522380113822,-0.28799248293029256,-0.24414936196103806,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,-0.1686324727896685,0.7098699329675572,-1.0308578356258842,0.0,107.475,1
0.2649484840499824,2.2427856055996815,0.5283173230547856,-0.8029926948035037,-0.9468533324316355,-0.2167589517181378,0.1605440001249781,0.0,0.4312646725713807,1.1283880305386649,-1.3616411862777624,-0.4627558377568497,1.0508866874255707,-0.8335975342575991,-0.7620706068417948,0.9221787246411582,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,1.018569312366242,1.5096522380113822,1.018569312366242,0.9248835941670136,-0.5657846941304795,-0.26968955975774705,2.1439977123299805,0.5842470635381594,-0.45975934037460875,-0.2111698342347317,0.0,138.921,1
0.786834121830094,0.34173025292954823,1.1804736972198984,-1.320613269475433,0.04499125105316868,-0.07128785489099902,0.1605440001249781,0.0,0.4312646725713807,-1.194244653162942,-0.5153601425110074,-0.8813829330302463,-0.4118178578492108,-1.128267576032609,-0.819078305315873,1.2076954304139835,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,0.5003834571237423,-0.7906564235991113,-0.5947564198439618,0.0,115.679,1
-0.4290970374281101,-0.642862577123885,0.31052286131573104,1.1323585689034876,-1.1987603908723974,0.6664584218752048,-0.15550205298679481,0.0,-0.46684520203601804,1.594670574168241,-0.9956818160002467,-0.1786874516784732,-1.2459221026753258,0.28573936054052895,-1.2181321946344201,1.2076954304139835,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,1.5096522380113822,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.5505473364009239,0.797189996596245,-0.3618645642955005,0.0,83.628,1
-1.407303397538136,-0.642862577123885,2.1541069670223756,-0.6237722967146611,-1.1596169381823542,-1.4428724821183074,-1.7357323185456592,0.0,0.4312646725713807,-1.285598821092163,-1.3959498772412795,-0.8988257286666379,-0.8409584475785887,-1.5907358360406112,2.857918246262168,1.493212136186809,0.007700713067309302,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,-0.7726846443893091,-0.28799248293029256,-0.42458022120000705,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,-1.3612927611546999,-1.5691326633765101,-0.6107391942443465,0.0,31.843,1
0.4667719870002725,0.4483212177902436,0.11481459851359477,0.264313445891713,-0.6677983955122954,0.5521597029395957,0.9506591329044104,0.0,0.4312646725713807,0.6294939303943079,0.0678876038687833,-1.0508272334980497,0.9904443508439679,-0.053949715394552025,-0.3060090190491696,-0.9336798628822065,0.5070521242078319,-1.5332442892859515,-0.6276906501302485,2.9784120053110446,-0.7726846443893091,2.9784120053110446,2.928431524052414,-0.5657846941304795,3.7079670451398483,-0.4664184081209929,1.4965393351445924,-0.2908214005081896,-0.7500176568762692,0.0,185.169,1
-0.42313659056900116,-0.5000087066920252,-0.9901088538583412,1.5423323868958563,-0.3944255726931227,0.1157464124581794,0.1605440001249781,0.0,0.4312646725713807,-0.04761396416574997,-0.435306530262801,-0.2135730429512564,-1.372851009496691,0.24072032638045823,0.007533322558260229,-0.9336798628822065,0.5070521242078319,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.5453957148640382,-0.045712449971520734,0.01715551434219104,0.0,73.266,1
1.3616707061260096,-0.642862577123885,-0.5723115906349718,1.028719936142847,-0.17597985284223647,1.9964798785804736,0.31856702668086456,0.0,0.4312646725713807,-1.0860620858783387,0.07932383418995569,-1.005974330433043,-0.6354545032011402,-0.9236356025777411,-0.3630167175232478,-0.9336798628822065,0.5070521242078319,-1.5332442892859515,-0.6276906501302485,-0.28799248293029256,-0.7726846443893091,-0.28799248293029256,-0.17639137404558178,1.7674567912036576,-0.26968955975774705,-0.4664184081209929,1.151596341446893,-1.0142332336893296,-0.7089190941324232,0.0,124.504,1
-0.7264263051673768,-0.642862577123885,-0.9532985222968109,-1.1551350105371725,2.6234083605069816,-0.549264315894455,0.1605440001249781,0.0,-1.3649550766434166,0.38428011121587424,2.5838582745267034,-1.005974330433043,0.1442516387015327,-0.4222872676133143,1.603748879832449,-0.7909215099957938,0.5070521242078319,-1.5332442892859515,-0.6276906501302485,-0.6146329317544266,-0.7726846443893091,-0.6146329317544266,-0.48527761317681245,-0.5657846941304795,-0.26968955975774705,-0.4664184081209929,-0.8075293874851018,-0.5972075886790252,-1.1518702703716535,0.0,67.417,1
